436	426	CardEffect/BT13/Black/BT13_075.cs
275	265	CardEffect/BT13/Black/BT13_076.cs
288	279	CardEffect/BT13/Black/BT13_077.cs
304	294	CardEffect/BT13/Black/BT13_108.cs
44	34	CardEffect/BT13/Blue/BT13_002.cs
79	69	CardEffect/BT13/Blue/BT13_021.cs
143	93	CardEffect/BT13/Blue/BT13_023.cs
136	126	CardEffect/BT13/Blue/BT13_025.cs
134	124	CardEffect/BT13/Blue/BT13_026.cs
150	140	CardEffect/BT13/Blue/BT13_027.cs
471	314	CardEffect/BT13/Blue/BT13_028.cs
141	131	CardEffect/BT13/Blue/BT13_029.cs
291	281	CardEffect/BT13/Blue/BT13_030.cs
211	202	CardEffect/BT13/Blue/BT13_031.cs
152	142	CardEffect/BT13/Blue/BT13_032.cs
456	303	CardEffect/BT13/Blue/BT13_033.cs
365	355	CardEffect/BT13/Blue/BT13_096.cs
107	97	CardEffect/BT13/Blue/BT13_097.cs
132	122	CardEffect/BT13/Blue/BT13_105.cs
44	34	CardEffect/BT13/Green/BT13_004.cs
47	37	CardEffect/BT13/Green/BT13_047.cs
132	122	CardEffect/BT13/Green/BT13_048.cs
250	240	CardEffect/BT13/Green/BT13_049.cs
264	254	CardEffect/BT13/Green/BT13_050.cs
125	115	CardEffect/BT13/Green/BT13_051.cs
47	37	CardEffect/BT13/Green/BT13_052.cs
285	275	CardEffect/BT13/Green/BT13_053.cs
136	126	CardEffect/BT13/Green/BT13_054.cs
307	297	CardEffect/BT13/Green/BT13_055.cs
578	568	CardEffect/BT13/Green/BT13_056.cs
221	212	CardEffect/BT13/Green/BT13_057.cs
325	315	CardEffect/BT13/Green/BT13_058.cs
371	361	CardEffect/BT13/Green/BT13_059.cs
280	270	CardEffect/BT13/Green/BT13_060.cs
88	78	CardEffect/BT13/Green/BT13_100.cs
274	264	CardEffect/BT13/Green/BT13_107.cs
136	126	CardEffect/BT13/Purple/BT13_006.cs
154	145	CardEffect/BT13/Purple/BT13_078.cs
168	158	CardEffect/BT13/Purple/BT13_079.cs
541	531	CardEffect/BT13/Purple/BT13_080.cs
235	226	CardEffect/BT13/Purple/BT13_081.cs
91	81	CardEffect/BT13/Purple/BT13_082.cs
536	526	CardEffect/BT13/Purple/BT13_083.cs
339	329	CardEffect/BT13/Purple/BT13_084.cs
177	167	CardEffect/BT13/Purple/BT13_085.cs
513	503	CardEffect/BT13/Purple/BT13_086.cs
237	227	CardEffect/BT13/Purple/BT13_087.cs
450	440	CardEffect/BT13/Purple/BT13_088.cs
345	335	CardEffect/BT13/Purple/BT13_089.cs
227	217	CardEffect/BT13/Purple/BT13_090.cs
	314	CardEffect/BT13/Purple/BT13_091.cs
300	290	CardEffect/BT13/Purple/BT13_092.cs
198	188	CardEffect/BT13/Purple/BT13_102.cs
498	488	CardEffect/BT13/Purple/BT13_103.cs
273	263	CardEffect/BT13/Purple/BT13_109.cs
95	85	CardEffect/BT13/Red/BT13_001.cs
213	203	CardEffect/BT13/Red/BT13_008.cs
130	120	CardEffect/BT13/Red/BT13_009.cs
184	174	CardEffect/BT13/Red/BT13_010.cs
200	190	CardEffect/BT13/Red/BT13_011.cs
259	249	CardEffect/BT13/Red/BT13_012.cs
130	120	CardEffect/BT13/Red/BT13_013.cs
275	265	CardEffect/BT13/Red/BT13_014.cs
362	352	CardEffect/BT13/Red/BT13_015.cs
241	231	CardEffect/BT13/Red/BT13_016.cs
294	284	CardEffect/BT13/Red/BT13_017.cs
305	295	CardEffect/BT13/Red/BT13_018.cs
469	459	CardEffect/BT13/Red/BT13_019.cs
278	268	CardEffect/BT13/Red/BT13_020.cs
338	328	CardEffect/BT13/Red/BT13_094.cs
160	150	CardEffect/BT13/Red/BT13_095.cs
142	132	CardEffect/BT13/Red/BT13_104.cs
490	480	CardEffect/BT13/Red/BT13_111.cs
544	534	CardEffect/BT13/White/BT13_007.cs
185	175	CardEffect/BT13/White/BT13_093.cs
280	270	CardEffect/BT13/White/BT13_110.cs
554	544	CardEffect/BT13/White/BT13_112.cs
103	93	CardEffect/BT13/Yellow/BT13_003.cs
181	171	CardEffect/BT13/Yellow/BT13_034.cs
138	128	CardEffect/BT13/Yellow/BT13_035.cs
140	131	CardEffect/BT13/Yellow/BT13_036.cs
169	159	CardEffect/BT13/Yellow/BT13_037.cs
173	163	CardEffect/BT13/Yellow/BT13_038.cs
142	132	CardEffect/BT13/Yellow/BT13_039.cs
216	206	CardEffect/BT13/Yellow/BT13_040.cs
193	183	CardEffect/BT13/Yellow/BT13_041.cs
142	132	CardEffect/BT13/Yellow/BT13_042.cs
33	23	CardEffect/BT13/Yellow/BT13_043.cs
206	196	CardEffect/BT13/Yellow/BT13_044.cs
381	371	CardEffect/BT13/Yellow/BT13_045.cs
267	257	CardEffect/BT13/Yellow/BT13_046.cs
222	212	CardEffect/BT13/Yellow/BT13_098.cs
166	156	CardEffect/BT13/Yellow/BT13_099.cs
180	170	CardEffect/BT13/Yellow/BT13_101.cs
138	128	CardEffect/BT13/Yellow/BT13_106.cs
