relpath,layer,in_asis,in_tobe,pair_state,card_state
CardEffect/BT11/Yellow/BT11_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT11/Yellow/BT11_045.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT11/Yellow/BT11_100.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT11/Yellow/BT11_101.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_058.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_059.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_060.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_062.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_063.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_064.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_065.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_066.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_068.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_070.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_071.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_072.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_094.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_095.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Black/BT12_107.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_002.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_019.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_022.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_024.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_025.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_026.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_027.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_028.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_029.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_030.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_031.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_032.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_090.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_101.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Blue/BT12_102.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_004.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_045.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_093.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_105.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Green/BT12_106.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_006.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_073.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_074.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_075.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_076.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_077.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_078.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_080.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_081.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_082.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_083.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_084.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_085.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_096.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_097.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_109.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_110.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Purple/BT12_111.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_001.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_007.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_008.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_009.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_010.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_011.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_012.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_013.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_015.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_016.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_017.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_018.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_087.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_088.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_089.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_099.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_100.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Red/BT12_108.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/White/BT12_086.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/White/BT12_098.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/White/BT12_112.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_003.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_034.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_035.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_043.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_044.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT12/Yellow/BT12_091.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_092.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_103.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT12/Yellow/BT12_104.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_062.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_063.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_064.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_065.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_068.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_069.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_070.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_071.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_072.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_073.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_074.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_075.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_076.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_077.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Black/BT13_108.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_002.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_023.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT13/Blue/BT13_025.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_026.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_027.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_028.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT13/Blue/BT13_029.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_030.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_031.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_032.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_033.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT13/Blue/BT13_096.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_097.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Blue/BT13_105.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_004.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_049.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_052.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_058.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_059.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_060.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_100.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Green/BT13_107.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_006.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_078.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_079.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_080.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_081.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_082.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_083.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_084.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_085.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_086.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_087.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_088.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_089.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_090.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_091.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_092.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_102.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_103.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Purple/BT13_109.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_001.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_008.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_009.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_010.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_011.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_012.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_013.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_015.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_016.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_017.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_018.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_019.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_020.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_094.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_095.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_104.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Red/BT13_111.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/White/BT13_007.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/White/BT13_093.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/White/BT13_110.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/White/BT13_112.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_003.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_034.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_035.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_036.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_040.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_043.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_045.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_046.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_098.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_099.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_101.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT13/Yellow/BT13_106.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_058.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_059.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_060.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_062.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_063.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_064.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_065.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_066.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_068.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_086.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Black/BT14_097.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT14/Black/BT14_098.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_002.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_019.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_020.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_022.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_023.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_026.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_027.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_028.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_029.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_030.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT14/Blue/BT14_083.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_091.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Blue/BT14_092.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_004.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_043.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_046.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_049.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_052.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_085.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_095.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Green/BT14_096.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_006.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_070.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_071.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_072.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_073.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_074.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_075.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_076.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_077.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_078.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_079.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_080.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_081.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT14/Purple/BT14_087.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_099.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Purple/BT14_100.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_001.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_007.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_008.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_012.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_013.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_015.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_016.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_017.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_018.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT14/Red/BT14_082.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_089.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_090.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Red/BT14_101.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/White/BT14_088.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_003.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_031.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_032.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_033.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_034.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_035.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/BT14/Yellow/BT14_036.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_040.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_084.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_093.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_094.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT14/Yellow/BT14_102.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT15/Black/BT15_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT15/Black/BT15_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT15/Black/BT15_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/BT15/Black/BT15_057.cs,CardEffect,Y,Y,BOTH,SHELL
